name,price_type,rating,rating_count,url
potatoparty:hashitout,paid,4.56,9,https://sidequestvr.com/app/5011/potato-party-hash-it-out
customhome:deltarune-toriel'skitchen,free,4.4,5,https://sidequestvr.com/app/4357/custom-home-deltarune-toriels-kitchen
boccetime!,paid,5.0,9,https://sidequestvr.com/app/9373/bocce-time
creed:risetoglory,paid,4.5,2,https://sidequestvr.com/app/7247/creed-rise-to-glory
eventhorizon,prerelease,4.5,2,https://sidequestvr.com/app/5278/event-horizon
themazeexperimentvr,free,5.0,2,https://sidequestvr.com/app/4030/the-maze-experiment-vr
mkvr,prerelease,4.33,9,https://sidequestvr.com/app/5844/mkvr
cartridgemonsters,free,4.67,3,https://sidequestvr.com/app/5276/cartridge-monsters
helldefender,free,4.0,1,https://sidequestvr.com/app/310/hell-defender
trolltower,opensource,5.0,1,https://sidequestvr.com/app/2213/trolltower
pangman,paid,4.67,3,https://sidequestvr.com/app/1445/pangman
mrtkonlinev2,opensource,5.0,1,https://sidequestvr.com/app/726/mrtk-online-v2
creatingwithdraint,free,3.33,3,https://sidequestvr.com/app/1247/creating-with-draint
mixedrealitywildanimalescape,paidprerelease,3.67,6,https://sidequestvr.com/app/5919/mixed-reality-wild-animal-escape
housecats,free,4.63,8,https://sidequestvr.com/app/8728/house-cats
shootthezombirds,paid,4.0,1,https://sidequestvr.com/app/6018/shoot-the-zombirds
firedrake:cryptsofthegolemking,paid,5.0,3,https://sidequestvr.com/app/5024/firedrake-crypts-of-the-golem-king
pandagame,free,4.6,10,https://sidequestvr.com/app/7907/panda-game
acabana,paid,4.67,6,https://sidequestvr.com/app/1324/acabana
monkeyroyale,free,4.0,7,https://sidequestvr.com/app/9938/monkey-royale
blockverse,paid,5.0,2,https://sidequestvr.com/app/7891/blockverse
(vrcyberpunk&parkourinspired)zosuland20zz,paid,3.25,4,https://sidequestvr.com/app/5972/vr-cyberpunk-parkour-inspired-zosuland-20zz
laid-backcamp-virtual-fumotocampsite,paid,5.0,1,https://sidequestvr.com/app/3711/laid-back-camp-virtual-fumoto-campsite
reflectoray,free,3.0,1,https://sidequestvr.com/app/3179/reflecto-ray
thenaturalist'sworkshop,free,5.0,2,https://sidequestvr.com/app/1408/the-naturalists-workshop
capyrun!,free,4.0,7,https://sidequestvr.com/app/8361/capyrun
toureon:giantancientmech,free,3.0,2,https://sidequestvr.com/app/5300/toureon-giant-ancient-mech
trainervr,paid,4.0,3,https://sidequestvr.com/app/5344/trainervr
moveitup,paid,3.75,4,https://sidequestvr.com/app/1090/moveitup
zombiesvr,free,3.67,3,https://sidequestvr.com/app/1193/zombiesvr
znanyeland-vr,free,3.0,1,https://sidequestvr.com/app/6538/znanyeland-vr
drakavr,free,3.25,4,https://sidequestvr.com/app/805/draka-vr
prisonbossvr,paid,2.5,2,https://sidequestvr.com/app/4098/prison-boss-vr
talkingmimesmustdie,free,5.0,3,https://sidequestvr.com/app/4872/talking-mimes-must-die
hotwirevr,free,4.75,4,https://sidequestvr.com/app/3232/hot-wire-vr
artofbalancing,prerelease,4.0,2,https://sidequestvr.com/app/2150/art-of-balancing
crabhandsvr!,free,5.0,2,https://sidequestvr.com/app/7101/crab-hands-vr
vaderimmortal:episodei,paid,4.75,4,https://sidequestvr.com/app/7257/vader-immortal-episode-i
dinoencountershandtrackingdemo,demo,4.33,3,https://sidequestvr.com/app/719/dino-encounters-hand-tracking-demo
blobkinblaster,prerelease,4.5,2,https://sidequestvr.com/app/1105/blobkin-blaster
homeyogavr,paid,4.75,4,https://sidequestvr.com/app/4634/home-yoga-vr
altdeus:beyondchronos,paid,5.0,1,https://sidequestvr.com/app/6764/altdeus-beyond-chronos
gunclubvr,paid,2.0,1,https://sidequestvr.com/app/7220/gun-club-vr
ironguard(demo),demo,4.8,5,https://sidequestvr.com/app/6612/iron-guard-demo
ellyratennis,prerelease,3.75,4,https://sidequestvr.com/app/2995/ellyra-tennis
3dscanofasnowytown,free,4.33,3,https://sidequestvr.com/app/2203/3d-scan-of-a-snowy-town
popesimulator,free,4.71,7,https://sidequestvr.com/app/507/pope-simulator
environmentbundletestfordevelopers,free,4.33,3,https://sidequestvr.com/app/6886/environment-bundle-test-for-developers
customhome:danganronpa-trialroom,free,5.0,3,https://sidequestvr.com/app/3986/custom-home-danganronpa-trial-room
basketvr,paid,5.0,1,https://sidequestvr.com/app/539/basket-vr
lastdayontower-actionshootinggame,paid,2.33,3,https://sidequestvr.com/app/7075/last-day-on-tower-action-shooting-game
faceyourfears2,paid,3.5,2,https://sidequestvr.com/app/4550/face-your-fears-2
beatbandit,paid,3.0,4,https://sidequestvr.com/app/1439/beat-bandit
colorball,paid,4.43,7,https://sidequestvr.com/app/3540/colorball
monkeyclimbers,free,3.8,10,https://sidequestvr.com/app/8962/monkey-climbers
handtracking&industrialtrainingdemo,free,3.0,2,https://sidequestvr.com/app/712/hand-tracking-industrial-training-demo
neotricvr-pre-alphademo,demo,5.0,1,https://sidequestvr.com/app/3891/neotric-vr-pre-alpha-demo
themaintenanceroom,free,3.5,2,https://sidequestvr.com/app/1522/the-maintenance-room
customhome:silenthill2-pete'sbowl-o-ramabowlingalleycustomhome,free,4.0,1,https://sidequestvr.com/app/5535/custom-home-silent-hill-2-petes-bowl-o-rama-bowling-alley-custom-home
greenhellvrmanager,prerelease,4.5,6,https://sidequestvr.com/app/8341/green-hell-vr-manager
boulepetanque,paid,4.67,6,https://sidequestvr.com/app/5201/boule-petanque
polygonworld,free,3.0,16,https://sidequestvr.com/app/6034/polygonworld
adventuresinspace-blackholesandbeyond,paid,5.0,2,https://sidequestvr.com/app/806/adventures-in-space-black-holes-and-beyond
afreecatv,free,5.0,2,https://sidequestvr.com/app/3192/afreecatv
hypnosisreveries,paid,5.0,2,https://sidequestvr.com/app/7525/hypnosis-reveries
thewallridehand-trackinghands-ondemoforgettinghandsy(withyourhand-trackingdevices),free,4.0,1,https://sidequestvr.com/app/3653/the-wallride-hand-tracking-hands-on-demo-for-getting-handsy-with-your-hand-tracking-devices
vraimtrainer,paid,4.33,6,https://sidequestvr.com/app/1126/vr-aim-trainer
cadenza!!,free,4.75,4,https://sidequestvr.com/app/1005/cadenza
insaneboulders,free,4.5,2,https://sidequestvr.com/app/693/insane-boulders
shmupper(alphademo),prerelease,5.0,1,https://sidequestvr.com/app/3664/shmupper-alpha-demo
spazers,free,5.0,6,https://sidequestvr.com/app/7810/spazers
stayathome,free,3.33,6,https://sidequestvr.com/app/682/stayathome
activitywatch,opensource,3.4,5,https://sidequestvr.com/app/201/activitywatch
mrrox,free,3.0,1,https://sidequestvr.com/app/3633/mrrox
biblevr,free,4.0,7,https://sidequestvr.com/app/3080/bible-vr
dragonfit,free,4.25,4,https://sidequestvr.com/app/2287/dragon-fit
waterspidersimulator,free,4.0,2,https://sidequestvr.com/app/1693/water-spider-simulator
catwarsvr,free,3.5,2,https://sidequestvr.com/app/6683/catwars-vr
themasterofarms[demo],demo,4.2,5,https://sidequestvr.com/app/492/the-master-of-arms-demo
dogfightelite,paid,1.0,1,https://sidequestvr.com/app/4661/dogfight-elite
vrpuzlle,free,4.67,6,https://sidequestvr.com/app/9240/vrpuzlle
customhome:marsone,free,5.0,1,https://sidequestvr.com/app/3955/custom-home-mars-one
survivar,free,3.5,2,https://sidequestvr.com/app/773/survivar
deathcubesvr,free,4.67,3,https://sidequestvr.com/app/627/deathcubesvr
ultrasclashv-supportered,paidprerelease,4.86,7,https://sidequestvr.com/app/6126/ultrasclash-v-supporter-ed
zombiebaseball3d,free,4.0,1,https://sidequestvr.com/app/1969/zombie-baseball-3d
pandora,free,5.0,2,https://sidequestvr.com/app/5727/pandora
sortinghatvr-dragonupdate,free,5.0,3,https://sidequestvr.com/app/5613/sorting-hat-vr-dragon-update
customhome:quake3-arenagate,free,5.0,3,https://sidequestvr.com/app/7954/custom-home-quake-3-arena-gate
"fitxr-boxing,hiitanddanceworkouts",free,4.33,3,https://sidequestvr.com/app/7265/fitxr-boxing-hiit-and-dance-workouts
projectresonance,demo,4.33,6,https://sidequestvr.com/app/1360/project-resonance
forevrbowl,paid,4.0,4,https://sidequestvr.com/app/6596/forevr-bowl
gardenofthesea,paid,5.0,7,https://sidequestvr.com/app/6589/garden-of-the-sea
pokerstarsvr,free,3.5,4,https://sidequestvr.com/app/7296/pokerstars-vr
seastheday!,free,3.5,2,https://sidequestvr.com/app/4441/seas-the-day
grunwald1410,free,5.0,5,https://sidequestvr.com/app/1846/grunwald-1410
monkchase,free,3.0,4,https://sidequestvr.com/app/8854/monk-chase
battlegroupvr,paid,5.0,5,https://sidequestvr.com/app/9618/battlegroupvr
slashmates,paid,5.0,2,https://sidequestvr.com/app/606/slashmates
particlecontrolvr,demo,5.0,1,https://sidequestvr.com/app/2261/particle-control-vr
voodoopeople®,demo,4.33,3,https://sidequestvr.com/app/5463/voodoo-people
adventuremonkey's,free,4.88,8,https://sidequestvr.com/app/9923/adventure-monkeys
aslfingerspeller,free,4.86,7,https://sidequestvr.com/app/1317/asl-fingerspeller
earlyaccess-thisisnotatrap,free,4.86,7,https://sidequestvr.com/app/2406/early-access-this-is-not-a-trap
firefoxreality,free,4.5,2,https://sidequestvr.com/app/7211/firefox-reality
virtualpresentationspace,free,5.0,4,https://sidequestvr.com/app/622/virtual-presentation-space
skylect,free,5.0,2,https://sidequestvr.com/app/1213/skylect
customhome:boneknights,free,5.0,2,https://sidequestvr.com/app/3884/custom-home-bone-knights
catvr,free,5.0,1,https://sidequestvr.com/app/5082/catvr
customhome:thehobbit-ereborthrone,free,5.0,1,https://sidequestvr.com/app/3961/custom-home-the-hobbit-erebor-throne
hockeybockey,paid,3.0,2,https://sidequestvr.com/app/5534/hockey-bockey
paintover!,free,4.5,2,https://sidequestvr.com/app/512/paint-over
andromedasports,paidprerelease,5.0,1,https://sidequestvr.com/app/6147/andromeda-sports
plundering,free,3.4,5,https://sidequestvr.com/app/6086/plundering
bigbreezyboat,paid,3.67,3,https://sidequestvr.com/app/3769/big-breezy-boat
vrbrainexploration,free,4.0,1,https://sidequestvr.com/app/5442/vr-brain-exploration
elixir,free,5.0,1,https://sidequestvr.com/app/6988/elixir
childrenoffafnir,prerelease,5.0,4,https://sidequestvr.com/app/4954/children-of-fafnir
basketballvrgame,paid,4.0,1,https://sidequestvr.com/app/6823/basketball-vr-game
nukethemduke,paidprerelease,1.0,1,https://sidequestvr.com/app/4397/nukethemduke
vrhorrorexperience-thehut,free,5.0,1,https://sidequestvr.com/app/8456/vr-horror-experience-the-hut
sail-earlyaccess,paid,5.0,8,https://sidequestvr.com/app/9781/sail-early-access
vrzone-socialvrartgalleries&showrooms(v0.32beta-february2021-newexhibitions!),prerelease,4.0,3,https://sidequestvr.com/app/429/vrzone-social-vr-art-galleries-showrooms-v032-beta-february-2021-new-exhibitions
virtualgoalie,paid,3.0,2,https://sidequestvr.com/app/292/virtual-goalie
ballisticmechawatchbunny,free,3.0,1,https://sidequestvr.com/app/5070/ballistic-mecha-watchbunny
physicsbox,demo,4.2,5,https://sidequestvr.com/app/8553/physicsbox
thedream,prerelease,4.6,5,https://sidequestvr.com/app/5605/the-dream
alpha-exitconditiononefullgame,paidprerelease,4.5,2,https://sidequestvr.com/app/6373/alpha-exit-condition-one-full-game
totallyrealisticspacecombatsimulator,paid,4.83,6,https://sidequestvr.com/app/786/totally-realistic-space-combat-simulator
vrit,paid,5.0,2,https://sidequestvr.com/app/3349/vrit
spaceballs,free,4.0,6,https://sidequestvr.com/app/335/spaceballs
flako,prerelease,2.67,6,https://sidequestvr.com/app/1107/flako
customhome:codelyoko-skidbladnir,free,4.67,3,https://sidequestvr.com/app/6157/custom-home-code-lyoko-skidbladnir
robotvr,free,4.6,10,https://sidequestvr.com/app/8386/robot-vr
demeo,paid,5.0,5,https://sidequestvr.com/app/6637/demeo
dinosaurspark,free,3.5,2,https://sidequestvr.com/app/5441/dinosaurs-park
sweetescapevr,free,5.0,3,https://sidequestvr.com/app/1245/sweet-escape-vr
grabble,paid,4.33,3,https://sidequestvr.com/app/8510/grabble
customhome:pokemon-red'sbedroom,free,5.0,1,https://sidequestvr.com/app/3990/custom-home-pokemon-reds-bedroom
therack,free,3.0,3,https://sidequestvr.com/app/9137/the-rack
virtualmarksman:bloodinthesnow,free,5.0,3,https://sidequestvr.com/app/4690/virtual-marksman-blood-in-the-snow
submarine,paid,3.0,1,https://sidequestvr.com/app/4825/submarine
victoriavr-escapetonaturegallery,free,4.0,2,https://sidequestvr.com/app/5319/victoria-vr-escape-to-nature-gallery
epicrollercoasters,free,5.0,2,https://sidequestvr.com/app/7297/epic-roller-coasters
squirrelmonkeys,free,5.0,5,https://sidequestvr.com/app/9008/squirrel-monkeys
coronavrus:covid-19information&interactivescenarios,free,3.75,4,https://sidequestvr.com/app/1037/coronavrus-covid-19-information-interactive-scenarios
everybody'ssad,free,4.0,8,https://sidequestvr.com/app/1656/everybodys-sad
blackholes:light&matter,free,4.75,4,https://sidequestvr.com/app/643/black-holes-light-matter
simphouseexplorer,free,4.75,4,https://sidequestvr.com/app/7015/simp-house-explorer
unplugged:airguitar,paid,3.0,2,https://sidequestvr.com/app/6285/unplugged-air-guitar
customhome:flashingstarfieldwithandwithoutgalaxypanorama(allsilent),free,1.0,2,https://sidequestvr.com/app/4010/custom-home-flashing-star-field-with-and-without-galaxy-panorama-all-silent
donkeykongvr,paid,4.83,6,https://sidequestvr.com/app/9352/donkey-kong-vr
spidermonkey,prerelease,5.0,2,https://sidequestvr.com/app/8498/spider-monkey
healing,free,3.33,6,https://sidequestvr.com/app/526/healing
kurjademo,free,5.0,1,https://sidequestvr.com/app/7074/kurja-demo
ancientsoccer,free,5.0,1,https://sidequestvr.com/app/6076/ancient-soccer
vetrix,paid,5.0,4,https://sidequestvr.com/app/2802/vetrix
bookvarphysics10,free,1.0,1,https://sidequestvr.com/app/5454/bookvar-physics-10
hitthestarsdemo,demo,4.5,2,https://sidequestvr.com/app/1433/hit-the-stars-demo
vrsand,free,5.0,2,https://sidequestvr.com/app/638/vr-sand
xyberballvrq,free,4.0,2,https://sidequestvr.com/app/343/xyberball-vrq
drones,free,5.0,2,https://sidequestvr.com/app/5414/drones
customhome:fantasypoolhouse,free,4.0,1,https://sidequestvr.com/app/3941/custom-home-fantasy-pool-house
star-stuff,free,5.0,2,https://sidequestvr.com/app/8183/star-stuff
sustag,free,3.8,5,https://sidequestvr.com/app/9007/sus-tag
afterthefall®,paid,5.0,1,https://sidequestvr.com/app/6273/after-the-fall
electroknightquest2pre-alphatesting,prerelease,4.67,3,https://sidequestvr.com/app/4751/electroknight-quest-2-pre-alpha-testing
dinorunners,free,5.0,1,https://sidequestvr.com/app/9204/dino-runners
virusnomore,paid,3.4,5,https://sidequestvr.com/app/4513/virus-no-more
poly-z(newrelease),paid,5.0,3,https://sidequestvr.com/app/6067/poly-z-new-release
moon,free,5.0,2,https://sidequestvr.com/app/8551/moon
vradventcalendar,free,4.0,4,https://sidequestvr.com/app/5706/vr-advent-calendar
customhome:bubbles,free,5.0,1,https://sidequestvr.com/app/3887/custom-home-bubbles
prendo,free,5.0,3,https://sidequestvr.com/app/1546/prendo
transcendxr,paid,4.57,7,https://sidequestvr.com/app/7940/transcend-xr
hangout,prerelease,5.0,1,https://sidequestvr.com/app/1391/hang-out
ontargetvrdarts,paid,5.0,4,https://sidequestvr.com/app/4981/on-target-vr-darts
helpinghands,free,2.0,2,https://sidequestvr.com/app/4812/helping-hands
goalkeepertrainingvr,free,5.0,1,https://sidequestvr.com/app/5619/goalkeeper-training-vr
pecopeco,paidprerelease,4.5,2,https://sidequestvr.com/app/2003/peco-peco
mouserunners,free,4.5,4,https://sidequestvr.com/app/9171/mouse-runners
sinisterhalloweenoculusgo,free,5.0,1,https://sidequestvr.com/app/5548/sinister-halloween-oculus-go
customhome:minecraftbeachvilla,free,5.0,1,https://sidequestvr.com/app/9613/custom-home-minecraft-beach-villa
120hz-techdemo,prerelease,5.0,1,https://sidequestvr.com/app/3759/120hz-tech-demo
customhome:stylizedmonsterhouse,free,5.0,3,https://sidequestvr.com/app/3974/custom-home-stylized-monster-house
xrdataserver(apk&exe),free,5.0,1,https://sidequestvr.com/app/3274/xr-data-server-apk-exe
vrchat-beta,free,4.33,3,https://sidequestvr.com/app/10121/vrchat-beta
fireworks&chilldemo,demo,5.0,1,https://sidequestvr.com/app/711/fireworks-chill-demo
blaztedvrdemo,demo,5.0,2,https://sidequestvr.com/app/4694/blazted-vr-demo
gorillarooms,free,5.0,5,https://sidequestvr.com/app/9381/gorillarooms
powernapp,free,4.0,6,https://sidequestvr.com/app/1218/power-napp
2048blocksvr,free,4.0,3,https://sidequestvr.com/app/2645/2048-blocks-vr
ironlights,paid,5.0,2,https://sidequestvr.com/app/7036/ironlights
customhome:monorail,free,3.33,3,https://sidequestvr.com/app/3979/custom-home-monorail
watervr,prerelease,3.4,5,https://sidequestvr.com/app/481/watervr
kamecraftvr,free,2.33,3,https://sidequestvr.com/app/8846/kamecraftvr
rolloverranch,free,5.0,3,https://sidequestvr.com/app/3813/rollover-ranch
solicitudewake-up-demo,demo,4.75,4,https://sidequestvr.com/app/1966/solicitude-wake-up-demo
thelab,free,3.75,4,https://sidequestvr.com/app/1191/the-lab
stackup,free,3.0,1,https://sidequestvr.com/app/3372/stackup
customhome:populationonemetropolisspawn,free,5.0,3,https://sidequestvr.com/app/9435/custom-home-population-one-metropolis-spawn
officeparty,paid,5.0,2,https://sidequestvr.com/app/8918/office-party
physicslab,prerelease,4.0,1,https://sidequestvr.com/app/5473/physics-lab
crazycook,paid,5.0,5,https://sidequestvr.com/app/8216/crazy-cook
bearhunters,prerelease,3.4,10,https://sidequestvr.com/app/8084/bear-hunters
customhome:paintedmajula,free,4.0,4,https://sidequestvr.com/app/6918/custom-home-painted-majula
maddog2021,free,4.0,3,https://sidequestvr.com/app/1901/mad-dog-2021
spudsunearthed,paid,1.0,1,https://sidequestvr.com/app/4149/spuds-unearthed
virusrush,paidprerelease,4.91,11,https://sidequestvr.com/app/1265/virus-rush
stuck,free,3.0,2,https://sidequestvr.com/app/404/stuck
shoresofloci,paid,4.83,6,https://sidequestvr.com/app/8940/shores-of-loci
neonsprint,paid,4.33,3,https://sidequestvr.com/app/614/neon-sprint
museummultiverse(earlyaccess),paidprerelease,4.83,6,https://sidequestvr.com/app/6004/museum-multiverse-early-access
customhome:pizza,free,5.0,2,https://sidequestvr.com/app/4006/custom-home-pizza
fantasyhunter,paid,3.0,4,https://sidequestvr.com/app/3721/fantasy-hunter
dimensionphysicspuzzles,paidprerelease,4.33,3,https://sidequestvr.com/app/6384/dimension-physics-puzzles
astralslider,free,4.0,3,https://sidequestvr.com/app/7405/astral-slider
snowfortress,paid,4.4,5,https://sidequestvr.com/app/251/snow-fortress
spatialape,free,5.0,6,https://sidequestvr.com/app/4060/spatial-ape
customhome:land_a0,free,4.5,2,https://sidequestvr.com/app/4757/custom-home-land_a0
avarusreturnee,free,5.0,1,https://sidequestvr.com/app/2934/avarus-returnee
pacebreaker:anexperimentinai-perfectedexercise(pre-release),prerelease,4.6,5,https://sidequestvr.com/app/5589/pacebreaker-an-experiment-in-ai-perfected-exercise-pre-release
contraprototype,demo,4.5,4,https://sidequestvr.com/app/520/contra-prototype
piratesondeckvr,paid,5.0,1,https://sidequestvr.com/app/4558/pirates-on-deck-vr
dancingbeatonvideo,paid,3.0,4,https://sidequestvr.com/app/5636/dancing-beat-on-video
battleontop,paid,1.0,1,https://sidequestvr.com/app/6302/battle-on-top
generallyrelativespacegolf,free,2.0,2,https://sidequestvr.com/app/4965/generally-relative-space-golf
slugplanet,free,4.75,4,https://sidequestvr.com/app/5637/slug-planet
brunners,free,4.83,6,https://sidequestvr.com/app/8438/brunners
wolvic,free,3.5,2,https://sidequestvr.com/app/7882/wolvic
zombieland:headshotfever,paid,3.0,1,https://sidequestvr.com/app/6638/zombieland-headshot-fever
eggrunners,free,3.67,9,https://sidequestvr.com/app/7961/egg-runners
jumprunfun:theabyss,prerelease,2.0,1,https://sidequestvr.com/app/205/jumprunfun-the-abyss
longlivethecube,paid,5.0,4,https://sidequestvr.com/app/4295/long-live-the-cube
phobosvr,free,5.0,2,https://sidequestvr.com/app/7487/phobos-vr
mashroom,free,1.5,2,https://sidequestvr.com/app/3743/mashroom
yogistream,free,3.57,7,https://sidequestvr.com/app/7933/yogistream
clashofchefsvr,paid,5.0,1,https://sidequestvr.com/app/6338/clash-of-chefs-vr
epiccadvr,free,4.67,3,https://sidequestvr.com/app/803/epiccadvr
ethereallandmeditation,free,4.67,3,https://sidequestvr.com/app/7365/ethereal-land-meditation
swordslash,free,5.0,3,https://sidequestvr.com/app/7182/sword-slash
tech3vrtour,free,2.0,4,https://sidequestvr.com/app/6021/tech-3-vr-tour
drilltrack,free,3.5,2,https://sidequestvr.com/app/1008/drill-track
raumvirtualcollaboration,free,5.0,5,https://sidequestvr.com/app/5074/raum-virtual-collaboration
customhome:gameofthrones-throneroom,free,5.0,1,https://sidequestvr.com/app/4000/custom-home-game-of-thrones-throne-room
hyperlegends,free,5.0,4,https://sidequestvr.com/app/5140/hyper-legends
rogueacesvr,free,4.8,5,https://sidequestvr.com/app/8142/rogue-aces-vr
dronesimulatorvr,paid,5.0,2,https://sidequestvr.com/app/7362/dronesimulatorvr
kotcvrbasketball,paid,1.8,5,https://sidequestvr.com/app/328/kotc-vr-basketball
customhome:quietplaceintheautumn,free,4.5,2,https://sidequestvr.com/app/4029/custom-home-quiet-place-in-the-autumn
mission:iss:quest,free,5.0,1,https://sidequestvr.com/app/7219/mission-iss-quest
astroroxx,paid,4.25,4,https://sidequestvr.com/app/6402/astroroxx
vrpigdissection:hoggin'thescalpel,paid,3.0,2,https://sidequestvr.com/app/569/vr-pig-dissection-hoggin-the-scalpel
contourdemo,prerelease,5.0,4,https://sidequestvr.com/app/6643/contour-demo
justapiano,free,5.0,1,https://sidequestvr.com/app/8574/just-a-piano
presence,free,3.0,2,https://sidequestvr.com/app/4309/presence
vrdodgeballtrainer,paid,4.5,2,https://sidequestvr.com/app/8415/vr-dodgeball-trainer
hermetikavr,paidprerelease,3.83,6,https://sidequestvr.com/app/738/hermetika-vr
splashfly,free,1.0,1,https://sidequestvr.com/app/4559/splashfly
passthroughmeasure,opensource,5.0,5,https://sidequestvr.com/app/6183/passthrough-measure
rezzilplayer,paid,4.5,2,https://sidequestvr.com/app/5478/rezzil-player
vrlander,free,4.8,5,https://sidequestvr.com/app/438/vr-lander
chamleoncrashphoton,free,4.44,9,https://sidequestvr.com/app/8647/chamleon-crash-photon
feastoffieldsvrgraphicnovel,demo,4.5,6,https://sidequestvr.com/app/816/feast-of-fields-vr-graphic-novel
neverout,paid,4.0,1,https://sidequestvr.com/app/4148/neverout
voxelshotvr,paid,5.0,1,https://sidequestvr.com/app/3973/voxel-shot-vr
beatthecoronavirus,free,4.43,7,https://sidequestvr.com/app/740/beat-the-coronavirus
travelthewords!,paid,5.0,5,https://sidequestvr.com/app/3695/travel-the-words
cityavenger-20%offwintersale,paid,3.0,3,https://sidequestvr.com/app/635/city-avenger-20-off-winter-sale
moss,paid,5.0,3,https://sidequestvr.com/app/7283/moss
customhome:alienforestnight,free,4.67,3,https://sidequestvr.com/app/3872/custom-home-alien-forest-night
zenrepublichq,prerelease,4.0,3,https://sidequestvr.com/app/3592/zen-republic-hq
xrgraph,opensource,5.0,1,https://sidequestvr.com/app/1892/xr-graph
barrelon,prerelease,5.0,4,https://sidequestvr.com/app/5929/barrel-on
yahtzee,paid,5.0,5,https://sidequestvr.com/app/8086/yahtzee
cluster(applab),free,1.0,1,https://sidequestvr.com/app/6136/cluster-applab
flyterminator(jokedemobygamerreality),demo,5.0,3,https://sidequestvr.com/app/4537/fly-terminator-joke-demo-by-gamer-reality
jurassicworldaftermath,paid,4.67,3,https://sidequestvr.com/app/6743/jurassic-world-aftermath
bunnyjumpers,free,4.8,5,https://sidequestvr.com/app/7944/bunny-jumpers
skaremaze,demo,3.75,4,https://sidequestvr.com/app/4329/skare-maze
virtualcoaster(prerelease)[handtranking],prerelease,4.14,7,https://sidequestvr.com/app/626/virtual-coaster-prerelease-hand-tranking
paradoxparkour!,free,5.0,3,https://sidequestvr.com/app/7963/paradox-parkour
meditativemysteries,demo,3.5,2,https://sidequestvr.com/app/442/meditative-mysteries
contentsmarketviewer,free,1.0,1,https://sidequestvr.com/app/1620/contentsmarketviewer
gorillagunners,demo,5.0,6,https://sidequestvr.com/app/9701/gorilla-gunners
virtualspeech,free,3.0,2,https://sidequestvr.com/app/3628/virtualspeech
alienattack2,paid,5.0,1,https://sidequestvr.com/app/5601/alienattack2
bossfight-grenadier,demo,1.5,2,https://sidequestvr.com/app/250/bossfight-grenadier
arrowvr,free,4.0,4,https://sidequestvr.com/app/783/arrow-vr
teleportscotland,paid,5.0,4,https://sidequestvr.com/app/5941/teleport-scotland
bangsquash,paid,5.0,4,https://sidequestvr.com/app/1471/bangsquash
let'sconnectvr,free,5.0,2,https://sidequestvr.com/app/5903/lets-connect-vr
customhome:onepiecegoingmerry,free,5.0,1,https://sidequestvr.com/app/9655/custom-home-one-piece-going-merry
metalmultiball,paid,5.0,3,https://sidequestvr.com/app/3768/metal-multiball
customhome:hollowknight-mantislords,free,4.67,3,https://sidequestvr.com/app/9684/custom-home-hollow-knight-mantis-lords
meower,free,4.5,2,https://sidequestvr.com/app/891/meower
apocalypserunnervr,paidprerelease,4.67,3,https://sidequestvr.com/app/3162/apocalypse-runner-vr
vvcreator,free,3.5,2,https://sidequestvr.com/app/1370/vv-creator
turtlewalkers,free,5.0,7,https://sidequestvr.com/app/9177/turtle-walkers
procarwash,paid,5.0,4,https://sidequestvr.com/app/10186/pro-car-wash
xrconjuring,opensource,5.0,4,https://sidequestvr.com/app/5890/xr-conjuring
colorconnect,paid,5.0,4,https://sidequestvr.com/app/5116/color-connect
fakeornot,paid,5.0,3,https://sidequestvr.com/app/9486/fake-or-not
historyofapainting-“what’sthepoint?”,free,5.0,1,https://sidequestvr.com/app/3511/history-of-a-painting-whats-the-point
wandsalliances,paid,5.0,5,https://sidequestvr.com/app/9189/wands-alliances
gamerzlab,free,5.0,1,https://sidequestvr.com/app/4619/gamerz-lab
figureoutvr,demo,4.0,3,https://sidequestvr.com/app/1001/figureout-vr
crazycroquet,paid,4.0,3,https://sidequestvr.com/app/3032/crazy-croquet
projectwarpedpublicalpha,prerelease,5.0,2,https://sidequestvr.com/app/6111/project-warped-public-alpha
unknownlands(alpharelease),free,4.6,5,https://sidequestvr.com/app/7471/unknown-lands-alpha-release
ecarms,free,5.0,1,https://sidequestvr.com/app/5310/ec-arms
looseball,prerelease,4.0,1,https://sidequestvr.com/app/4460/looseball
bait!,free,4.67,3,https://sidequestvr.com/app/7264/bait
vr-trainingsapplicationforfingeralphabet,demo,5.0,2,https://sidequestvr.com/app/1170/vr-trainingsapplication-for-finger-alphabet
cleanshot,free,5.0,1,https://sidequestvr.com/app/8897/clean-shot
hollowmindzbeta-vrzombieshooter,paidprerelease,2.0,2,https://sidequestvr.com/app/8055/hollow-mindz-beta-vr-zombie-shooter
towertag,free,5.0,2,https://sidequestvr.com/app/9796/tower-tag
cavedigger,paid,5.0,1,https://sidequestvr.com/app/7197/cave-digger
neonblastvr,paid,5.0,1,https://sidequestvr.com/app/3491/neon-blast-vr
passthroughhandplayground,free,5.0,1,https://sidequestvr.com/app/6957/passthrough-hand-playground
homevr,free,5.0,1,https://sidequestvr.com/app/7691/homevr
futbolstar-headshotedition,paid,4.33,3,https://sidequestvr.com/app/532/futbol-star-headshot-edition
highschoolanatomyforquest,paid,4.67,3,https://sidequestvr.com/app/4930/high-school-anatomy-for-quest
